,title,label,emotion,score
3372,Clinton Cries Racism Tagging Trump with KKK; Trump Says 'She Lies',REAL,anger,0.46071502566337585
3373,There's Something O'Reilly Trusts Even Less Than Iran,REAL,neutral,0.9287093281745911
3374,"Meet the Neocons, 9/11 Criminals and Goldman Bankers On Team Trump : The Corbett Report",FAKE,neutral,0.6512864232063293
3375,This Times newspaper correction is amusing,FAKE,joy,0.940444827079773
3376,Obama vowed to be the healer-in-chief. He never made the effort - The Boston Globe,REAL,neutral,0.7296319007873535
3377,"6 neo-Nazis arrested in Motorola assassination case, SBU plot exposed - Fort Russ",FAKE,anger,0.3487755060195923
3378,Clinton campaign: WikiLeaks hack gets ‘closer and closer to the Trump campaign’,REAL,fear,0.5426509976387024
3379,Did Hillary Insult Sanderistas as ‘Basement Dwellers’? No—Just the Opposite,REAL,anger,0.7706103920936584
3380,Packer to lose more money as Carey wants back-out fee,FAKE,sadness,0.8805170655250549
3381,Assange: Clinton Campaign Tried To Hack WikiLeaks,FAKE,anger,0.7889577150344849
3382,"Paul: Laws on sexuality could be more ‘neutral,’ but all should be protected",REAL,neutral,0.926555871963501
3383,What to watch in Tuesday's primaries,REAL,neutral,0.7781084179878235
3384,GOP senators demand answers over disclosure of mission to oust ISIS from Mosul,REAL,anger,0.6255783438682556
3385,Comment on WATCH: Human Rights Activists Are Targeting The China Dog Meat Festival by information security architect,FAKE,anger,0.8207685351371765
3386,Why Has Putin Pointed Russia's SATAN Nukes at the US? | Silver Doctors,FAKE,neutral,0.7497521042823792
3387,ELECTION DAY QUESTION: Do You Want To Glow In The Dark?,FAKE,neutral,0.6841706037521362
3388,"Trump's economic team has a lot of billionaires, very few economic experts",REAL,neutral,0.7701471447944641
3389,Family issues weigh heaviest on Biden as he considers a 2016 campaign,REAL,sadness,0.7381231188774109
3390,Constitutional Law Expert: Comey Did NOT Violate Law By Announcing Email Investigation,FAKE,fear,0.47356417775154114
3391,Democratic candidates exhibit a new ferocity in last debate before N.H. vote,REAL,anger,0.6038587093353271
3392,Can Trump Save America Like Putin Saved Russia? — The Saker,FAKE,fear,0.5897482633590698
3393,5 takeaways from the New York primary,REAL,neutral,0.8291071057319641
3394,NATO Confirms Major Troop Buildup In Eastern Europe,FAKE,neutral,0.794933557510376
3395,Gary Johnson and Bill Weld Shift Focus to Answering Questions Outside of Debates,REAL,neutral,0.940395176410675
3396,"Ryan Endorses Trump, Trump Crushes Ryan’s Dreams",REAL,neutral,0.6563707590103149
3397,The reinvention of Mitt Romney,REAL,neutral,0.8816412687301636
3398,Has family guy gone nuts?,FAKE,neutral,0.6259170770645142
3399,Donald Trump is really going to be the nominee. This is actually happening.,REAL,surprise,0.6446855068206787
3400,Political polarization is getting worse. Everywhere.,REAL,disgust,0.9299991130828857
3401,Rubio Goes From Robot to Terminator Against Donald Trump,REAL,neutral,0.6814384460449219
3402,Destruction of Walk Of Fame star leaves Donald Trump down to his last six Horcruxes,FAKE,sadness,0.5524884462356567
3403,"Nobody Won the VP Debate, Least of All the American Electorate",REAL,neutral,0.8219265937805176
3404,Fox News Eats Its Own,REAL,neutral,0.44384366273880005
3405,"Exchange of equipment, arms & experience: Large-scale joint NATO drills held in Romania",FAKE,neutral,0.598274827003479
3406,"New math: Where Trump, Clinton stand after primary victories",REAL,neutral,0.8480055332183838
3407,What do the protesters believe they are protesting? | OffGuardian,FAKE,neutral,0.43003952503204346
3408,Donald Trump Bans 'Washington Post' From Campaign Events,REAL,anger,0.3720877468585968
3409,Debate over the Cleveland Indians’ Mascot,FAKE,neutral,0.6794379353523254
3410,Senate Debate Reveals Absurd Level Of Trade Deal Secrecy,REAL,disgust,0.7948055863380432
3411,ISLAM NOT WELCOME: Obama just got TERRIBLE NEWS – THIS could END his MUSLIM “REFUGEE” Program… FOREVER!,FAKE,anger,0.3912688195705414
3412,McConnell: Trump's Muslim ban wouldn't pass the Senate,REAL,neutral,0.29815474152565
3413,Putin Warns “US Has Pushed Russia Back Into Nuclear Arms Race”,FAKE,sadness,0.5805391073226929
3414,Israel Refuses Participation In Paris Peace Conference,FAKE,anger,0.5366417169570923
3415,"Obama nominates Merrick Garland to Supreme Court, sets up Senate showdown",REAL,neutral,0.403687983751297
3416,‘Like Asking if You’ll Stop Beating Your Wife’: Saudi Ambassador to US Dodges Yemen Cluster Bomb Question - American Herald Tribune,FAKE,anger,0.44544360041618347
3417,National Attention On Ayotte - Hassan (*NH) Senate Race,FAKE,neutral,0.8615779280662537
3418,Trump has lit a fire. Can it be contained?,REAL,anger,0.7210448980331421
3419,Energy Update – Super High Geomagnetic Solar Winds,FAKE,neutral,0.6236984133720398
3420,Family history hounds Jeb Bush on campaign trail,REAL,neutral,0.5156431794166565
3421,Donors to G.O.P. Candidates: You’re on Your Own,REAL,neutral,0.9517865777015686
3422,What's NaNoWriMo? Your Story. 30 Days. Try it.,FAKE,neutral,0.8468606472015381
3423,Investors Intelligence Says Here Is The Key To A Turnaround In Gold & Silver!,FAKE,neutral,0.6016188859939575
3424,Allowing Refugees in US an Open Door to Terror?,REAL,fear,0.8884999752044678
3425,The Loosening Grip,FAKE,neutral,0.647007167339325
3426,"Holder: Ferguson shooter 'disgusting,' 'punk'",REAL,disgust,0.9558125138282776
3427,‘Are We Next?’,REAL,neutral,0.7189481854438782
3428,Reductress » This Little Girl’s Mind-Blowing Protest Speech Is Everything Her Mother Told Her to Say,FAKE,neutral,0.5753249526023865
3429,Gay Rights Will Continue to Divide Republicans: Albert R. Hunt,REAL,neutral,0.8220583200454712
3430,Love Trumps Hate: GoFundMe To Rebuild Church Torched By Trump Supporter SHATTERS Fundraising Records,FAKE,anger,0.8746600151062012
3431,Jake Tapper: Where were U.S. leaders in Paris march?,REAL,neutral,0.7995026707649231
3432,Hillary Campaign Launching Attacks on the FBI,FAKE,anger,0.4602077901363373
3433,Report: Trump Used Foundation Money to Launch Presidential Campaign,REAL,anger,0.3526673913002014
3434,"Republicans start small on ObamaCare, cross fingers for court intervention",REAL,anger,0.4644682705402374
3435,Don’t Despair: Why This Election Is Our Greatest Blessing,FAKE,fear,0.8349931836128235
3436,Re: It Is Now Mathematically Impossible To Pay Off The U.S. National Debt,FAKE,fear,0.7632142305374146
3437,Trump relents after withholding medical records,REAL,anger,0.4844987094402313
3438,"President Obama Gets Real, Not Revenge, On Republicans",FAKE,anger,0.5125457644462585
3439,We can't reward Hillary Clinton with the White House for breaking all the rules,REAL,neutral,0.6171722412109375
3440,Hillary accepts the nomination: A bold speech for a singular moment in American history,REAL,joy,0.6414579749107361
3441,ECB policymakers tout December stimulus extension,FAKE,neutral,0.3149883449077606
3442,Here’s How Goldman Sachs Lays People Off | Financial Markets,FAKE,neutral,0.9268999099731445
3443,George P. Bush says father Jeb Bush is ‘seriously considering’ 2016 run,REAL,fear,0.6038929224014282
3444,Ben Carson’s harsh spotlight: An unfit candidate struggles under intense scrutiny,REAL,disgust,0.3779955506324768
3445,How Hedonistic Game Became The Gateway To Virtuous Truths,FAKE,neutral,0.7362421751022339
3446,Rachel Dolezal's brother: She's 'making up more lies',REAL,anger,0.5398231148719788
3447,Transforming hope into reality for patients of drug-resistant TB,FAKE,neutral,0.8159484267234802
3448,Court ruling on NSA spying splits 2016 field,REAL,neutral,0.6307550072669983
3449,The Battle at UNESCO,FAKE,fear,0.33049729466438293
3450,"Rubio shifts tactics; Trump sticks to themes, seeks unity at subdued GOP debate",REAL,neutral,0.9007211327552795
3451,Poll: 6 in 10 Back Renewal of NSA Data Collection,REAL,neutral,0.7936797142028809
3452,Baltimore in flames: senseless,REAL,sadness,0.6854341626167297
3453,"In Nevada caucuses, Trump gets a third straight win",REAL,neutral,0.6847963929176331
3454,How Ted Cruz outfoxed Donald Trump in Iowa,REAL,neutral,0.5317099690437317
3455,"Stronger together? Yes, Mrs. Clinton, but what does 'together' really mean?",REAL,neutral,0.681587278842926
3456,:,FAKE,neutral,0.8151987791061401
3457,Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials,FAKE,neutral,0.5277446508407593
3458,"Rep. Jason Chaffetz launches bid for House speaker, shaking up GOP leadership race",REAL,fear,0.9518527388572693
3459,Hillary Clinton showed us a glimpse of her soul at Benghazi hearings. It was chilling,REAL,fear,0.709722101688385
3460,Orlando: The mainstream media serves up a false narrative about terror attack,REAL,fear,0.8887305855751038
3461,"Jeb Bush Smoked Marijuana, Bullied Other Students In High School",REAL,disgust,0.9046857357025146
3462,Ted Cruz says motivating conservatives is key to winning White House,REAL,neutral,0.8632965087890625
3463,Netanyahu — Flanked by Boehner — Calls for 'Better Deal' with Iran,REAL,surprise,0.4943836033344269
3464,What Is At Stake In The Election,FAKE,neutral,0.5018665790557861
3465,Inside the swing-state playbooks,REAL,neutral,0.8058680295944214
3466,Top 10 toxins that are poisoning your kids,FAKE,disgust,0.6418733596801758
3467,Even Doctors Are Surprised: This Recipe Renews The Knees And Joints!,FAKE,surprise,0.9106643199920654
3468,A suburban tide against Trump could sink his election bid,REAL,fear,0.857793927192688
3469,Anonymous Released Video Exposing Huma Abedin Days Before FBI Announcement,FAKE,disgust,0.6470108032226562
3470,Hillary Reveals Her Pick for Secretary of State – This Woman CANNOT be Elected!,FAKE,surprise,0.21289028227329254
3471,Open carry comes to Texas: Why the Lone Star state will be safer in 2016,REAL,neutral,0.8249582052230835
3472,The Jeb Bush Health Plan: Five Ways It Differs From What Obama's Done,REAL,neutral,0.8132680654525757
3473,New Player in the ISIS War: Christian Gazillionaire Foster Friess,REAL,neutral,0.5736239552497864
3474,"CNN Fired Donna Brazile 2 Weeks Ago, Made It Public Now After Wikileaks Revelation",FAKE,neutral,0.3634040355682373
3475,Reduce Nurse Burnout by Treating Nurses as Well as We Treat Patients,FAKE,disgust,0.45629245042800903
3476,Boehner takes revenge,REAL,anger,0.9653631448745728
3477,How Asia trade deal could make or break Obama's foreign policy vision (+video),REAL,fear,0.5393769145011902
3478,Suspects In Paris Magazine Attack Killed; Market Gunman And 4 Hostages Also Dead,REAL,sadness,0.8320068717002869
3479,FBI Plan B fails: Clinton to be next president,FAKE,sadness,0.7577288150787354
3480,How U.S. Schools Can Improve Math Education - The Onion - America's Finest News Source,FAKE,neutral,0.47389543056488037
3481,Why riots happen in places like Baltimore,REAL,anger,0.5691149234771729
3482,"Re: Don’t CLICK that, stupid! Is this email from March 2016 where #PodestaEmails21 and others started?",FAKE,anger,0.6996498703956604
3483,"Police Department Is Being Evicted – Lafayette, CA",FAKE,sadness,0.8205485939979553
3484,"In a break with Obama, Clinton lays out tougher worldview",REAL,neutral,0.8623608946800232
3485,House Republicans try to gut a key American principle,REAL,anger,0.6339743733406067
3486,"After Gingrich Attacks Megyn Kelly Over 'Sex,' Trump Advisor's 'Threat' Against Her Blows Up Online",FAKE,fear,0.93256676197052
3487,Halloween Pumpkin Carving Scenes at the Hospital | GomerBlog,FAKE,joy,0.36927762627601624
3488,Wall St. Republicans' dark secret,REAL,fear,0.3280893564224243
3489,"Poll: Trump, Carson top GOP race; Clinton leads Dems but support drops",REAL,neutral,0.434680700302124
3490,"Love Him or Hate Him, Anderson Cooper Just Put a 3rd Degree Burn on Newt for Megyn Kelly 'Sex' Insult",FAKE,anger,0.9390202760696411
3491,Dreaming Beyond Capitalism: a Culture Without Fear,FAKE,fear,0.9837712049484253
3492,Fact-checking the third round of GOP debates,REAL,neutral,0.8216882348060608
3493,Anonymous: World War 3 Is On The Horizon (In 2016),FAKE,neutral,0.7657173871994019
3494,A Barbaric Race Of Underground-Dwelling Giants Once Inhabited The Mount Shasta Region...,FAKE,neutral,0.5188887715339661
3495,The Murder Shaking San Francisco’s Liberal Soul,REAL,fear,0.5527831315994263
3496,"Sanders sharpening message, attacks on Clinton after Nevada loss",REAL,anger,0.8695312738418579
3497,McMullin surge threatens to squeeze Trump's already narrow path to victory,REAL,fear,0.9637071490287781
3498,Proposed Bill Calls for Reconciliation Between Turkey and Armenia,REAL,neutral,0.4067465364933014
3499,No Pain No Gain? Lockheed Struggles to Finalize Deal With Pentagon on F-35 Lots,FAKE,sadness,0.8685031533241272
3500,"Non-confrontational style, social media aiding Ben Carson's surge in polls",REAL,neutral,0.7549960613250732
3501,Shootings In Chattanooga: What We Know About The Alleged Gunman,REAL,fear,0.6240599155426025
3502,The fourth GOP debate is more about the party’s path than personal attacks,REAL,neutral,0.7490051984786987
3503,"PIERS MORGAN: “Get Off Your High Horse, Hillary. Only ONE Candidate is Up To Her Neck in FBI Probes and Her Name Isn’t Donald” – TruthFeed",FAKE,neutral,0.9374939799308777
3504,Diehard GOP mom: No mother could ever vote for Trump,REAL,anger,0.3696422576904297
3505,GRAPHIC VIDEO Shows White Officer Shooting Unarmed Black Man In Back,REAL,fear,0.7742611169815063
3506,GOP 2016 candidates look to seize momentum out of debates,REAL,neutral,0.8611235022544861
3507,Feds Arrest Two Women In New York City In Alleged Terror Plot,REAL,fear,0.9479358792304993
3508,Trump or Clinton - Life or Death,FAKE,fear,0.41611143946647644
3509,"Trump, Clinton cautiously optimistic ahead of Iowa caucuses",REAL,fear,0.5308505296707153
3510,Trump in the White House    : Information,FAKE,neutral,0.3635499179363251
3511,Democrats Playing Class Card To Split the White Vote,FAKE,neutral,0.8187141418457031
3512,White House: Obama would veto Keystone bill,REAL,anger,0.6428596377372742
3513,Massive Spike In Obamacare Health Premiums Could Boost Trump To Victory,FAKE,neutral,0.7545213103294373
3514,US-led coalition killed 300 Syrian civilians in 11 probed strikes – Amnesty,FAKE,anger,0.29526641964912415
3515,Half Of Russians Fear Syria Could Spark WW3,FAKE,fear,0.9769519567489624
3516,Bill O’Reilly’s humiliating bust: Does Fox News have guts to suspend its own serial exaggerator?,REAL,disgust,0.6633161306381226
3517,76ers Send Clear Message Over Anthem Singer's Shirt: Keep Politics Off the Court & Just Do Your Job,FAKE,neutral,0.8616942167282104
3518,Hillary’s cash flow issue,REAL,neutral,0.40245571732521057
3519,Iran Gives Investors Glimpse of $30 Billion in Oil Deals to Come,REAL,joy,0.4892660975456238
3520,"Charleston church massacre suspect caught, but answers elude victims' loved ones",REAL,sadness,0.39755818247795105
3521,William F. Buckley would have loathed Fox News: Inside the right-wing media’s intellectual downfall,REAL,neutral,0.45504841208457947
